country_name,country_identifier,observation_year,adaptive_capacity_index,foreign_direct_investment_net_inflows_pct_gdp,forest_area_pct_land_area,real_gdp_constant_2015_usd,renewable_energy_consumption_pct_final_energy_use,natural_capital_dependency_index,urban_population_pct_total_population,readiness_index,official_development_assistance_usd,ecological_footprint_index,co2_emissions_metric_tonnes_per_capita,total_greenhouse_gas_emissions_kt_co2e,average_temperature_celsius,annual_precipitation_mm,land_area_sq_km,surface_area_sq_km,total_population,greenhouse_gas_emissions_metric_tonnes_per_capita,data_observacao
Jordan,66,2014,0.406459335842775,5.912048902058894,1.0982203198918676,37647146046.473785,3.1389000415802,0.0503732472,90.0,0.420696829535398,2697159912.10938,1.82999976842956,2.869212996963052,34680.0,19.8,105.58,88780.0,89320.0,8918822,3.888405890374312,2014-01-01
Jordan,66,2015,0.408263269116131,4.147202291749402,1.0982203198918676,38587017887.32394,3.23420000076294,0.050852653,90.256,0.42410258514678,2141050048.82813,1.85442130989602,2.736718309994429,34970.0,19.74,94.24,88780.0,89320.0,9266573,3.7737791522281214,2015-01-01
Jordan,66,2016,0.413951930764428,3.892851428689706,1.0982203198918676,39356512808.34939,4.66940021514893,0.050852653,90.506,0.414170203165519,2727969970.70313,1.95708377901782,2.6019736064003105,35070.0,20.02,94.93,88780.0,89320.0,9554286,3.670603957218781,2016-01-01
Jordan,66,2017,0.393341651009455,4.901640293397461,1.0982203198918676,40177928314.0421,5.26079988479614,0.050852653,90.747,0.410019786539971,2979659912.10938,1.76525620948362,2.667119020952724,36740.0,19.71,50.21,88780.0,89320.0,9785840,3.75440432298096,2017-01-01
Jordan,66,2018,0.422288195356288,2.224278093813358,1.0982203198918676,40955006291.36529,7.18979978561401,0.050852653,90.979,0.407111677213158,2526010009.76563,1.75705586006581,2.4785952726866225,35810.0,20.35,110.78,88780.0,89320.0,9965322,3.5934614054618605,2018-01-01
Jordan,66,2019,0.422288195356288,1.639709719665941,1.0982203198918676,41755867661.24588,7.405876366623509,0.050852653,91.203,0.402051922050893,2797189941.40625,1.758505463612859,2.4575032988747,36352.17391304348,19.8,102.71,88780.0,89343.47826086957,10101697,3.598620500401416,2019-01-01
Jordan,66,2020,0.4210428179698757,1.6431730682735104,1.0982203198918676,41108073616.9012,7.632542356672101,0.0497497735416666,91.418,0.4039963398530123,2891219106.038412,1.7615528180290398,2.436934651956052,36951.3988657845,19.85,129.81,88780.0,89367.97731568999,10203140,3.621571287445287,2020-01-01
Kazakhstan,67,1995,0.402661970830923,4.732431909208335,1.1703468163129236,58532032231.65854,1.57574604306889,0.0872513009,55.921,0.359130169624023,58860000.6103516,5.93308353712254,10.905244690537442,221600.0,7.65,207.93,2699700.0,2724902.0,15816243,14.0109127053751,1995-01-01
Kazakhstan,67,1996,0.395390671362183,5.405182293169477,1.1701497944216024,58824692394.030495,1.63377869207555,0.0872513009,55.943,0.356630746228917,118489997.86377,4.06212066633219,9.622404398138505,193460.0,5.42,214.83,2699700.0,2724902.0,15578227,12.418614775609573,1996-01-01
Kazakhstan,67,1997,0.397612659737365,5.961400568432416,1.1699527725302812,59824712164.43202,1.67101528137917,0.0872513009,55.964,0.366030015411106,124239997.86377,4.42963382529723,8.269639415419118,165450.0,7.27,228.44,2699700.0,2724902.0,15334405,10.789463301640984,1997-01-01
Kazakhstan,67,1998,0.392186114168411,5.201656852521269,1.16975575063896,58688042633.65193,1.53673131839788,0.0872513009,55.986,0.373751773095818,210509994.506836,3.50736747661774,8.646703344825115,164910.0,6.62,238.93,2699700.0,2724902.0,15071640,10.94174223906622,1998-01-01
Kazakhstan,67,1999,0.392654293552614,9.406773511531096,1.1695587287476388,60272619783.49403,1.78863498514024,0.0872513009,56.025,0.372193330417538,168309997.55859402,2.3646531613818,7.921157387937895,148830.0,7.37,256.63,2699700.0,2724902.0,14928374,9.96960553105114,1999-01-01
Kazakhstan,67,2000,0.394910303528601,7.492464359214017,1.1693617068563174,66179336523.56722,2.50449991226196,0.0872513009,56.098,0.374532131427186,184839996.33789095,2.26974760344458,7.705111644165205,148040.0,7.18,265.81,2699700.0,2724902.0,14883626,9.946500940026308,2000-01-01
Kazakhstan,67,2001,0.390945846850904,12.715487468093595,1.166593028855058,75113546953.21361,2.40949988365173,0.0872513009,56.171,0.384441651550863,149600006.10351598,3.2263234855295,7.529107399987953,148590.0,7.21,267.47,2699700.0,2724902.0,14858335,10.00044756024144,2001-01-01
Kazakhstan,67,2002,0.386616885288537,10.506692368273695,1.1638243138126458,82474674554.33441,2.77309989929199,0.0872513009,56.244,0.39122271995489,189289993.28613305,3.48964773677199,8.174199142496494,165640.0,7.68,295.38,2699700.0,2724902.0,14858948,11.14749173360052,2002-01-01
Kazakhstan,67,2003,0.384110759546757,8.053698563386364,1.1610556358113864,90144819288.16594,2.28430008888245,0.0872513009,56.317,0.405769168291034,289559997.558594,4.0186595588088,9.142117264724124,176830.0,6.54,289.57,2699700.0,2724902.0,14909019,11.860605986215456,2003-01-01
Kazakhstan,67,2004,0.383400021436336,13.012858922071766,1.158286957810127,98798721941.06354,1.88810002803802,0.0872513009,56.39,0.407633664609863,272410003.66210896,4.00108681384133,10.006005468333276,193870.0,7.85,271.88,2699700.0,2724902.0,15012984,12.913488750803973,2004-01-01
Kazakhstan,67,2005,0.384021776206949,4.457111443852183,1.1555182798088677,108382197968.5828,2.09389996528625,0.0872513009,56.463,0.4208595057352,225199996.948242,4.53175487525074,10.726856071906909,206300.0,7.44,231.1,2699700.0,2724902.0,15147029,13.619832641767571,2005-01-01
Kazakhstan,67,2006,0.379094114418519,9.396053649418832,1.1527495647664554,119979093151.22118,2.12660002708435,0.0872513009,56.536,0.396053849358225,178729995.727539,5.05619615245269,11.772210567161078,227660.0,7.34,260.35,2699700.0,2724902.0,15308085,14.87187979423945,2006-01-01
Kazakhstan,67,2007,0.37719269139108,11.419032820396277,1.1499808867651962,130657232441.67271,1.83280003070831,0.0872513009,56.609,0.410102422485409,261250000.0,5.60590824127793,12.21310094837367,235720.0,7.62,247.75,2699700.0,2724902.0,15484192,15.2232677042496,2007-01-01
Kazakhstan,67,2008,0.370633356272073,12.603932459159552,1.1472122087639365,134968921112.52348,1.15359997749329,0.0872513009,56.682,0.410852686998277,337679992.675781,5.88914003920991,14.70564186789604,282130.0,7.48,222.8,2699700.0,2724902.0,15776938,17.88243067190858,2008-01-01
Kazakhstan,67,2009,0.35759139448384,12.380586215739047,1.1444434937215249,136588548165.10272,1.30540001392365,0.0872513009,56.755,0.427209912663553,294880004.88281304,5.66063154914495,12.690129798241726,251220.0,6.85,270.44,2699700.0,2724902.0,16092822,15.610686553296867,2009-01-01
Kazakhstan,67,2010,0.345964014489393,5.036306282880471,1.1416748231284957,146559512181.37653,1.38209998607635,0.0872513009,56.827,0.428830991281499,211990005.493164,5.53093270733706,13.697570964899125,277300.0,7.31,238.17,2699700.0,2724902.0,16321872,16.98947277616195,2010-01-01
Kazakhstan,67,2011,0.336138671336573,7.143508789835567,1.1584379375486165,157404916083.80075,1.38170003890991,0.0872513009,56.9,0.425549533935975,201029998.779297,6.78335258371659,14.627471477366766,294130.0,6.25,260.74,2699700.0,2724902.0,16557202,17.764474939666737,2011-01-01
Kazakhstan,67,2012,0.333178796291777,6.561648211459732,1.1752010223358151,164960352055.81177,1.32749998569489,0.0872513009,56.973,0.436895095425331,131860000.610352,5.43452120154781,14.38117589889049,294140.0,6.66,230.69,2699700.0,2724902.0,16792090,17.516580723423946,2012-01-01
Kazakhstan,67,2013,0.334112950068265,4.2306980098169005,1.1919641071230138,174857973177.9325,1.16489994525909,0.0872513009,57.046,0.450261434464105,90760002.1362305,6.37465912098368,15.047355967529317,307440.0,8.09,297.1,2699700.0,2724902.0,17035551,18.046965431291305,2013-01-01
Kazakhstan,67,2014,0.336941978344354,3.300631726662176,1.2087272289513649,182202008052.50797,1.34119999408722,0.0872513009,57.118,0.47433602976579,92800003.0517578,5.00827631636069,11.871044467395118,258090.0,6.4,250.14,2699700.0,2724902.0,17288285,14.928606278760444,2014-01-01
Kazakhstan,67,2015,0.359807774548686,3.5673734913987265,1.2254903100344483,184388432148.71536,1.70659995079041,0.0872513009,57.191,0.469945351425225,81699996.9482422,4.58105754751718,11.779187434438938,259340.0,7.83,298.2,2699700.0,2724902.0,17542806,14.783267853500746,2015-01-01
Kazakhstan,67,2016,0.352826103830167,12.544560960071918,1.2363262584731636,186416704902.1699,2.04390001296997,0.0872513009,57.264,0.492213501264343,62779998.779296905,4.68958264656041,12.533399497753605,274520.0,7.78,333.13,2699700.0,2724902.0,17794055,15.42762456337243,2016-01-01
Kazakhstan,67,2017,0.353353008038027,2.825220378245911,1.2471607956439603,194059789803.78995,1.98730003833771,0.0872513009,57.336,0.511189055676698,59490001.6784668,4.92857862381096,12.504867562386847,283580.0,7.54,239.35,2699700.0,2724902.0,18037776,15.721450360620954,2017-01-01
Kazakhstan,67,2018,0.355826349440215,0.0465089087481511,1.257992073193318,202016241185.49545,1.8555999994278,0.0872513009,57.428,0.507223263460722,79930000.3051758,4.95088571272752,12.061969139305594,274220.0,6.46,250.14,2699700.0,2724902.0,18276452,15.004006248039827,2018-01-01
Kazakhstan,67,2019,0.355826349440215,2.0469449266748185,1.26882246175501,211106972039.0141,1.8677675627477528,0.0872513009,57.54,0.515710394326057,54409999.8474121,4.908181459492954,12.11226150664334,276507.82608695654,7.77,234.36,2699700.0,2724902.0,18513673,14.935330557418649,2019-01-01
Kazakhstan,67,2020,0.3538748652156022,4.329217946983174,1.2796532948105346,205829297738.03876,1.8779409919074133,0.0872513009,57.671,0.5222345703553084,54224583.14895629,4.944966711369509,12.220516163534851,280118.60113421554,8.32,235.77,2699700.0,2724902.0,18754440,14.936121853503252,2020-01-01
"Korea, Rep.",101,1995,0.398090625072077,0.4389644807830314,67.52539912917271,604637550473.7404,0.443590287348248,0.017832825,78.239,0.537933703938595,247479995.727539,4.78727565099408,8.522610531645594,427420.0,10.94,1084.58,96460.0,99260.0,45092991,9.47863493907512,1995-01-01
"Korea, Rep.",101,1996,0.397145186675327,0.4560371734064255,67.44764669292971,652347705779.2571,0.608638119605653,0.0173111454,78.662,0.543060612838858,216139999.389648,4.94558857234614,8.98150170453693,455360.0,10.78,1205.54,96460.0,99260.0,45524681,10.002486343616551,1996-01-01
"Korea, Rep.",101,1997,0.392076694191662,0.5793898505503117,67.3698942566867,692601162968.0217,0.676453174140543,0.0167894658,78.905,0.555043187930382,237179992.67578095,5.10165329928078,9.36771411498299,481200.0,11.48,1365.88,96460.0,99260.0,45953580,10.471436610597042,1997-01-01
"Korea, Rep.",101,1998,0.385349529010933,1.562409791381593,67.2921418204437,657074545321.9379,0.948920714404801,0.0162677862,79.145,0.553747497161611,164210006.71386698,3.85134089344597,7.900143158363033,416390.0,12.14,1801.95,96460.0,99260.0,46286503,8.995926955207656,1998-01-01
"Korea, Rep.",101,1999,0.381471128055858,2.1559853388181307,67.2143893842007,732420905134.7844,0.78712686156931,0.0157461066,79.384,0.569433545759179,133860000.610352,4.64108236285659,8.600784650523245,454250.0,11.48,1771.51,96460.0,99260.0,46616677,9.744366806754586,1999-01-01
"Korea, Rep.",101,2000,0.377511857574585,1.997542030316386,67.13663694795771,798784342587.1287,0.700500011444092,0.015224427,79.621,0.585047750427673,138710006.71386698,5.00736943836188,9.693859002332596,511790.0,11.26,1319.18,96460.0,99260.0,47008111,10.887270071328754,2000-01-01
"Korea, Rep.",101,2001,0.372483161834029,1.1909434803449346,66.85032044655779,837544550604.1378,0.692200005054474,0.0142872972,79.94,0.597757540863501,330390014.64843804,5.20452973112759,9.932834515835747,528550.0,11.53,1169.03,96740.0,99540.0,47370164,11.15786721785468,2001-01-01
"Korea, Rep.",101,2002,0.3711877748651,0.8728791079302184,66.72383510693254,902246062108.946,0.696699976921082,0.0133501674,80.299,0.605897357110475,33779998.779296905,5.42638108778544,9.695509699119752,521370.0,11.37,1464.66,96790.0,99590.0,47644736,10.942866804844924,2002-01-01
"Korea, Rep.",101,2003,0.357181351062226,0.9975561553205592,66.625,930642372967.5135,0.845600008964539,0.0124130376,80.652,0.608204814228705,7639999.8664856,5.34104139786203,9.701135860376809,529250.0,11.1,2062.74,96800.0,99600.0,47892330,11.050830059844657,2003-01-01
"Korea, Rep.",101,2004,0.337403176929993,1.6760992048779926,66.5193141912828,979011499282.8145,0.77020001411438,0.0124130376,81.002,0.614061518086032,-36880001.0681152,5.42270409191742,10.084746183950967,553340.0,11.79,1571.34,96820.0,99620.0,48082519,11.508132508615033,2004-01-01
"Korea, Rep.",101,2005,0.338813194005193,1.4593201803210578,66.40681466184823,1021192627905.4865,0.873000025749207,0.0124130376,81.345,0.625805543357459,-8819999.69482422,5.44421001655989,9.963357350085642,548760.0,10.83,1342.3,96850.0,99650.0,48184561,11.38871017212339,2005-01-01
"Korea, Rep.",101,2006,0.335680816415984,0.8698967813741328,66.2943848059455,1074951542999.0962,0.94870001077652,0.0124130376,81.528,0.655225301388152,-17569999.6948242,5.58705415978716,10.052790465857054,557070.0,11.3,1592.14,96880.0,99680.0,48438292,11.50061195386493,2006-01-01
"Korea, Rep.",101,2007,0.332335010048904,0.7527540476719257,66.17519603796947,1137293878173.464,1.02499997615814,0.0124130376,81.631,0.676504185364626,10659999.8474121,5.70902893627972,10.301202223219226,565860.0,11.8,1412.0,96920.0,99720.0,48683638,11.62320695918411,2007-01-01
"Korea, Rep.",101,2008,0.328442114888588,1.0681832616541178,66.03567378080214,1171560370682.244,1.06079995632172,0.0124130376,81.733,0.675058068151755,9279999.73297119,5.70080494931706,10.461585053161462,579950.0,11.47,1231.83,96990.0,99830.0,49054708,11.822514568836084,2008-01-01
"Korea, Rep.",101,2009,0.324403155078667,0.95576859415752,65.89635277148156,1180847317902.2375,1.2069000005722,0.0124130376,81.835,0.680458778765927,51669998.1689453,5.42277665223208,10.655304577862728,593600.0,11.45,1344.76,97060.0,99900.0,49307835,12.038654708729354,2009-01-01
"Korea, Rep.",101,2010,0.320733498210512,0.8301437142978979,65.70987654320987,1261201910432.4556,1.31500005722046,0.0114759078,81.936,0.710266012856191,52279998.779296905,5.8551897139837,11.588543852829003,646420.0,11.16,1523.74,97200.0,100030.0,49554112,13.0447297693479,2010-01-01
"Korea, Rep.",101,2011,0.316509061732162,0.7798292603366084,65.61374627019241,1307685622912.813,1.34759998321533,0.0114759078,81.923,0.712591828454562,54419998.1689453,5.90021898650702,11.960957403660212,670790.0,10.83,1551.35,97190.0,100030.0,49936638,13.432822610124454,2011-01-01
"Korea, Rep.",101,2012,0.313277426326699,0.7427796259178283,65.43006885212208,1339103175287.2612,1.6143000125885,0.0114759078,81.851,0.713113461524244,-3099999.90463257,5.75992163012162,11.931509042466718,675290.0,10.83,1624.59,97310.0,100150.0,50199853,13.452031423279267,2012-01-01
"Korea, Rep.",101,2013,0.309266679315945,0.93132803501368,65.24952271467576,1381481889126.846,1.91509997844696,0.0114759078,81.779,0.724587039681473,-35110000.6103516,5.7339715204138,11.851142558294905,675000.0,11.42,1217.66,97426.0,100266.0,50428893,13.385183767567533,2013-01-01
"Korea, Rep.",101,2014,0.304631783455525,0.6247716882629787,65.1442060966848,1425723208306.5356,2.86770009994507,0.0114759078,81.707,0.739750942980242,-114230003.356934,5.6373784294579,11.547558234326324,664250.0,11.57,1265.79,97430.0,100280.0,50746659,13.089531667493617,2014-01-01
"Korea, Rep.",101,2015,0.301281594201171,0.2799955595087973,65.03155626250705,1465773245547.1497,2.74399995803833,0.010538778,81.634,0.735059791869563,57000000.0,5.77364515795838,11.888868570225114,685800.0,11.84,1096.95,97445.0,100295.0,51014947,13.443118935319092,2015-01-01
"Korea, Rep.",101,2016,0.293955002767459,0.8068933024961918,64.87911456677163,1508967849304.805,2.54979991912842,0.010538778,81.562,0.719724775118874,-148899993.89648402,5.88422788036396,12.003248167438969,696930.0,12.09,1330.23,97489.0,100339.0,51217803,13.607182643113372,2016-01-01
"Korea, Rep.",101,2017,0.293402306364289,1.103077990561847,64.78309916931597,1556645736778.4768,2.84450006484985,0.010538778,81.503,0.723444482088018,-159649993.89648402,6.16659608283814,12.175364736720953,710340.0,11.74,1007.79,97510.0,100360.0,51361911,13.830092887314882,2017-01-01
"Korea, Rep.",101,2018,0.309442027003363,0.7063008938081414,64.67391304347827,1601903713673.825,3.18400001525879,0.010538778,81.459,0.730722573031686,-50369998.9318848,6.31681983173438,12.229704190698012,718880.0,11.62,1474.44,97520.0,100370.0,51585058,13.935818391441956,2018-01-01
"Korea, Rep.",101,2019,0.309442027003363,0.58339386057331,64.57136997538966,1637850078348.9475,3.303148264298379,0.010538778,81.43,0.727939240821405,-55099998.4741211,6.383321752636132,12.390882175874204,731552.1739130435,12.2,1295.31,97520.0,100418.26086956522,51764822,14.13222620398547,2019-01-01
"Korea, Rep.",101,2020,0.3057483354171665,0.56313716564095,64.46882690730106,1623895080923.7437,3.420300879285019,0.010234859375,81.414,0.7358561381915222,-67707498.2325236,6.445831890909609,12.539116109410609,743560.5293005671,11.87,1667.78,97520.0,100468.62003780718,51836239,14.344415097333108,2020-01-01
Kuwait,68,1995,0.381430914793915,0.0246451177166925,0.2328843995510662,55744743300.75752,0.115747062159404,0.003295435,98.096,0.373600498659813,509999.99046325695,1.679322622467086,21.04729601402821,38240.0,25.34,119.6,17820.0,17820.0,1605907,23.81208874486505,1995-01-01
Kuwait,68,1996,0.381340095658626,1.1029369241360294,0.2407407407407407,56082069882.07768,0.0695067534649749,0.0034198222,98.325,0.377207882064934,589999.973773956,2.0148054012249883,20.247618415374912,37810.0,25.94,147.82,17820.0,17820.0,1626858,23.24111877004631,1996-01-01
Kuwait,68,1997,0.378616874197705,0.0651594391294346,0.2485970819304152,57469161881.70323,0.0,0.0035442094,98.527,0.378296153590426,389999.98569488496,2.331126566568139,19.909288487051946,39300.0,25.42,160.97,17820.0,17820.0,1710257,22.979002570958635,1997-01-01
Kuwait,68,1998,0.362480788553984,0.2276939235611048,0.2564534231200898,59573714041.50793,0.0,0.0036685966,98.705,0.378794723666776,379999.995231628,2.624051273268321,21.78446973192924,45530.0,26.52,96.95,17820.0,17820.0,1831121,24.86455018537825,1998-01-01
Kuwait,68,1999,0.361644646152905,0.2399090487399881,0.2643097643097643,58507934861.501335,0.0,0.0037929838,98.862,0.380788622523992,330000.013113022,2.88783520952198,22.406773373395325,49780.0,26.73,145.04,17820.0,17820.0,1951642,25.506727155902567,1999-01-01
Kuwait,68,2000,0.365469696260332,0.0432209120217043,0.2721661054994388,61254637764.48423,0.0,0.003917371,99.0,0.382911373651207,189999.997615814,3.72984904493573,23.06462740871821,53600.0,26.17,94.42,17820.0,17820.0,2045123,26.20869258230434,2000-01-01
Kuwait,68,2001,0.363737759062357,-0.3196452753758537,0.2800224466891133,61385313861.45255,0.0,0.0038073784,99.908,0.385798634604142,509999.99046325695,5.16862429271617,24.16234126525658,57500.0,26.48,114.33,17820.0,17820.0,2103273,27.33834361968228,2001-01-01
Kuwait,68,2002,0.372762289314194,0.0094904954005126,0.2878787878787878,63235641034.93308,0.0,0.0036973858,100.0,0.388939651779788,939999.997615814,6.01898740309447,24.983727119112807,60450.0,26.0,131.0,17820.0,17820.0,2136991,28.287437803902776,2002-01-01
Kuwait,68,2003,0.383708853507077,-0.1401762560476024,0.2957351290684624,74191861111.79166,0.0,0.0035873932,100.0,0.394438268544836,1169999.95708466,6.60266714227025,25.735256700280253,63030.0,26.12,118.47,17820.0,17820.0,2161626,29.15860560522496,2003-01-01
Kuwait,68,2004,0.388457192269177,0.0399618649631493,0.3035914702581369,81789328824.88791,0.0,0.0035873932,100.0,0.39652530866639,10250000.0,8.09442933357812,27.034789397672707,67170.0,25.91,141.81,17820.0,17820.0,2200498,30.5249084525412,2004-01-01
Kuwait,68,2005,0.3541576671415,0.2894901920892458,0.3114478114478114,90466395512.05064,0.0,0.0035873932,100.0,0.387580596215439,9399999.61853027,9.92870971214917,29.622992904577405,75260.0,25.84,134.73,17820.0,17820.0,2270196,33.151322617077994,2005-01-01
Kuwait,68,2006,0.351123032978332,0.1194553149546191,0.3193041526374859,97264739776.28072,0.0,0.0035873932,100.0,0.394095274963388,5860000.1335144,9.86042201042778,29.351284787507566,78270.0,26.18,122.95,17820.0,17820.0,2373661,32.97438008207575,2006-01-01
Kuwait,68,2007,0.350332787094926,0.0972923861060201,0.3271604938271605,103092430105.15852,0.0,0.0035873932,100.0,0.404863146349807,5159999.84741211,9.84298619805054,27.4517916347514,77930.0,26.12,99.61,17820.0,17820.0,2504026,31.12188132231854,2007-01-01
Kuwait,68,2008,0.338920654620175,-0.0040379587191519,0.335016835016835,105648871798.1774,0.0,0.0035873932,100.0,0.404708108578979,4469999.79019165,10.1266477258133,27.4509508623838,82730.0,26.2,53.31,17820.0,17820.0,2656010,31.14822609854632,2008-01-01
Kuwait,68,2009,0.332337959891898,1.0509199173197974,0.3428731762065095,98173098011.30444,0.0,0.0035873932,100.0,0.402778444174393,4210000.03814697,9.84320184218719,26.600109675825344,85480.0,26.35,89.97,17820.0,17820.0,2821041,30.300871203218957,2009-01-01
Kuwait,68,2010,0.313480917487975,1.1303364092946515,0.3507295173961841,95846136293.44942,0.0,0.0034774006,100.0,0.410348185414255,4960000.03814697,8.96882613091517,26.154088861733943,89240.0,27.26,53.6,17820.0,17820.0,2991884,29.82735961688354,2010-01-01
Kuwait,68,2011,0.317291325802057,2.1153419917736165,0.3507295173961841,105074592365.38092,0.0,0.0034774006,100.0,0.401574885912667,3390000.10490417,8.65306255622518,25.61825019396765,93590.0,25.85,83.15,17820.0,17820.0,3168054,29.541794426483893,2011-01-01
Kuwait,68,2012,0.32410212520957,1.6502456791328657,0.3507295173961841,112036643935.12566,0.0,0.0034774006,100.0,0.399257712337022,5940000.05722046,8.33941422790454,24.960792534277417,97460.0,26.2,96.66,17820.0,17820.0,3348852,29.1025103528015,2012-01-01
Kuwait,68,2013,0.317007155780772,0.8231632061671919,0.3507295173961841,113324281573.54524,0.0015999999595806,0.0034774006,100.0,0.407217271682156,4719999.79019165,7.55218780492371,24.17775499080928,100560.0,25.87,78.68,17820.0,17820.0,3526382,28.51647949654916,2013-01-01
Kuwait,68,2014,0.30529264398942,0.298716373584249,0.3507295173961841,113891896815.1438,0.003000000026077,0.0034774006,100.0,0.411400046402042,12859999.6566772,7.56185186392058,22.64464408650481,100320.0,26.41,71.56,17820.0,17820.0,3690939,27.180075314168025,2014-01-01
Kuwait,68,2015,0.304726802403538,0.2484545140820095,0.3507295173961841,114567298105.68295,0.0037000000011175,0.003367408,100.0,0.397750601852978,11760000.2288818,8.38897819762513,22.95345589776587,106220.0,26.9,88.27,17820.0,17820.0,3835588,27.69327675443765,2015-01-01
Kuwait,68,2016,0.326475660421817,0.2668865240550138,0.3507295173961841,117919386278.24731,0.0212999992072582,0.003367408,100.0,0.40836665867134,6530000.20980835,8.341228708088,22.714969589538377,109840.0,26.91,118.98,17820.0,17820.0,3956862,27.75937093585776,2016-01-01
Kuwait,68,2017,0.324734057672656,0.093624775060092,0.3507295173961841,112362899556.38138,0.0260000005364418,0.003367408,100.0,0.406165829439072,2029999.97138977,8.18962070057179,22.11975931571741,111460.0,26.85,88.55,17820.0,17820.0,4056102,27.479585079467924,2017-01-01
Kuwait,68,2018,0.321647655912309,-0.0154705438387973,0.3507295173961841,113763086691.71088,0.0335999988019466,0.003367408,100.0,0.417936471982345,4469999.79019165,7.8997299983415,21.622724308573147,112970.0,27.33,142.51,17820.0,17820.0,4137314,27.305154987027816,2018-01-01
Kuwait,68,2019,0.321647655912309,0.3785828448407072,0.3507295173961841,114249382864.58516,0.0300283873516223,0.003367408,100.0,0.428280850246819,4230000.01907349,8.170182492944736,21.6477429300751,116219.1304347826,26.87,78.81,17820.0,17820.0,4207077,27.62467395647444,2019-01-01
Kuwait,68,2020,0.3191566867922421,-0.5946492742085352,0.3507295173961841,104326525025.93211,0.0283119366510418,0.003370406875,100.0,0.4305591982296109,4385000.020265583,8.437807583889073,21.708617908975107,119628.22306238185,26.8,111.96,17820.0,17820.0,4270563,28.012283875072644,2020-01-01
Kyrgyz Republic,69,1995,0.382028422227454,5.785004738279726,6.040986965589156,2678346669.700992,34.9747800949726,0.488802833,36.349,0.358388814046204,244669998.168945,0.812233144747427,1.008683448820279,10010.0,1.77,271.67,191800.0,199950.0,4560400,2.194982896237172,1995-01-01
Kyrgyz Republic,69,1996,0.383100850149954,2.584742847008244,6.064176225234619,2868094204.011324,29.4990005163644,0.488802833,36.066,0.35971382422705,204229995.727539,1.14856455527406,1.246651110534958,10950.0,0.95,383.12,191800.0,199950.0,4628400,2.365828364013482,1996-01-01
Kyrgyz Republic,69,1997,0.382660388982669,4.741314846980842,6.087365484880083,3152473026.2544985,28.7494578631921,0.488802833,35.785,0.366730809542086,187679992.67578095,1.17110200139001,1.2115663061068052,10830.0,2.33,313.35,191800.0,199950.0,4696400,2.3060216335916874,1997-01-01
Kyrgyz Republic,69,1998,0.385164178932945,6.636141592497674,6.110555265901981,3219363310.607985,25.0742534465009,0.4463917884,35.504,0.369306954912886,196210006.71386695,1.25592797072134,1.2644160201300063,11040.0,1.95,539.15,191800.0,199950.0,4769000,2.314950723422101,1998-01-01
Kyrgyz Republic,69,1999,0.388072917029945,3.555693651731496,6.133745046923879,3337056452.956106,34.5489882207009,0.4463917884,35.3,0.367920418291171,203570007.32421905,1.17437085764376,0.9895876373853402,9700.0,2.52,450.67,191800.0,199950.0,4840400,2.003966614329394,1999-01-01
Kyrgyz Republic,69,2000,0.392976630089984,-0.1723110739621808,6.156934306569343,3518703669.328443,35.1609992980957,0.4463917884,35.298,0.37525224872056,193350006.103516,1.01598339862841,0.9533725298056508,9660.0,2.41,376.29,191800.0,199950.0,4898400,1.9720725134737875,2000-01-01
Kyrgyz Republic,69,2001,0.398373218812633,0.3282853016734714,6.182367049009385,3705955757.575164,35.9998016357422,0.4463917884,35.296,0.376074869906713,129419998.168945,1.00782975936037,0.8028149076863966,9070.0,2.56,350.46,191800.0,199950.0,4945100,1.83413884451275,2001-01-01
Kyrgyz Republic,69,2002,0.40629903365943,0.2903486790419939,6.2077997914494265,3705313715.491683,28.2992000579834,0.4039807438,35.295,0.376514878894072,158520004.272461,1.0394247341005,0.995852285250566,10030.0,2.62,525.24,191800.0,199950.0,4990700,2.009738112889975,2002-01-01
Kyrgyz Republic,69,2003,0.401763457419551,2.3733421461614803,6.233232533889469,3965808133.703122,30.5132007598877,0.3615696992,35.293,0.373230092399053,174300003.05175802,1.14020385494285,1.1084012452164256,10670.0,1.7,575.9,191800.0,199950.0,5043300,2.115678226558008,2003-01-01
Kyrgyz Republic,69,2004,0.403310762703725,7.933803579949727,6.25866527632951,4244478032.014769,27.7094993591309,0.3615696992,35.292,0.35920706568926,206710006.71386695,1.10360403848639,1.0891923129664818,10820.0,2.94,465.59,191800.0,199950.0,5104700,2.1196152565282973,2004-01-01
Kyrgyz Republic,69,2005,0.404877526649292,1.7301202093078438,6.284098018769551,4237028318.88693,28.0300006866455,0.3615696992,35.29,0.336030154316303,237869995.117188,1.17062277691221,1.026614496571495,10500.0,2.41,429.31,191800.0,199950.0,5162600,2.0338589083020184,2005-01-01
Kyrgyz Republic,69,2006,0.407519947248072,6.422443742837001,6.309530761209594,4368499017.4331455,27.761999130249,0.3615696992,35.289,0.288673749859061,270559997.558594,1.19841192806383,1.019469569216618,10610.0,2.77,383.01,191800.0,199950.0,5218400,2.0331902498850223,2006-01-01
Kyrgyz Republic,69,2007,0.404336703590458,5.467872701224106,6.334963503649635,4741694417.578772,24.4908008575439,0.3615696992,35.287,0.314457924380141,254520004.272461,1.36291400270941,1.22807683547187,11860.0,2.95,370.62,191800.0,199950.0,5268400,2.2511578467846025,2007-01-01
